tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-7670434430646755710	-7480315952630433053	user obvio , que intentas hacer ahí una 1314 y no te ha salido , a quien le preguntes sabe que tú eres la zorra	2017-12-11	1	0	Fuenlabrada	Community of Madrid	1	0	1
7377447300875751226	-8777692802071990141	me parece perfecto haberme comido 13 empanadas arabes 😍	2018-7-31	x	x	Córdoba	Cordoba	0	x	0
2329596850346576583	-5315943357218533500	follar esta bien y mola , pero no dejes que tu coño / polla controle tu vida .	2017-12-12	0	1	x	x	x	1	0
-4353097209972402323	148558682278801017	abogada elsa martinez , siempre manteniéndote informado . url	2018-7-31	1	0	Culver City	California	0	0	0
4152144021290706024	-8332432589578870966	ahorita estaríamos viendo alguna de mis series raras en netflix mientras pegamos nuestros cabellos güeros , pero com … url	2018-8-5	0	0	Washington	District of Columbia	0	0	0
-6787118380790759908	7876292024088681828	💃 la cumbia del infinito no conoce las fronteras se mueve por el perú y también por el gabacho 🎶 🎶	2018-8-5	1	0	x	x	x	1	0
-261353157436393152	-7388373945801182930	hashtag soy partidario de ayudar a la gente sin papeles , pero se están aprovechando de nuestra soli … url	2018-8-3	0	0	Jerez de la Frontera	 Spain	1	1	1
-4597592308808545791	-6990955360543667082	i want to write you a song se merecia mas y la puta madre la letra es lo mas hermoso y la melodia es paz total la c … url	2017-12-12	0	1	Parana	Entre Rios	0	1	0
-4109458674631669854	-7597326452978796715	user user hay de viejos a viejos , pero tu eres un viejo pendejo escoria de la sociedad	2017-12-17	x	x	x	x	x	x	0
7883829790994732567	2154249165274064652	user user user pues aki tenemos a los nietos y tataranietos de un genocida viviendo de puta madre	2017-12-14	x	x	x	x	x	x	0
8184557303844014306	1070029202107086746	user puta madre que desgracia del paiz un terruco probado asesino indultado enseñando en la primera univer … url	2017-12-27	x	x	Callao	 Peru	0	x	0
8511893777036667153	-8018669783604509337	acabo de recordar que anoche soñé con mi futuro jefe , porque el gabacho se despidió .	2018-7-29	1	0	Madrid	Community of Madrid	1	0	0
-959807800710515495	5270764517145283223	las migraciones no deben coordinarse , deben rechazarse . europa no necesita inmigración , necesita que todos los inmi … url	2018-8-6	x	x	Barcelona	Catalonia	1	x	1
179221387559904650	910672898801338576	miguel amante - aumentan rescates de inmigrantes indocumentados url via user	2018-8-2	0	0	Laredo	Texas	0	0	0
2549861788890655355	-6385446887832459153	con todo y sin todo el respeto que me mereces que pinche puta buena estas url	2017-12-29	x	x	León	 Guanajuato	0	x	0
2812573951386838380	-7120289628694403280	" preferían enfrentar los peligros de regresar a su hogar antes que ser encarcelados en estas condiciones " señaló la … url	2018-8-2	x	x	x	x	0	x	0
2186389224711770214	7833961066779395587	user user user callate tu hijo de perra ay las mayus	2018-1-5	1	1	x	Región Metropolitana	0	0	0
-1030722583998174236	1070337912738842928	user esto no puede ser ni puta vergüenza tienen estos jueces	2017-12-20	x	x	x	Galicia	1	x	0
-3092646915850263542	7414780453605922549	user callate viejo pelotudo culo roto cheto de cuarta hijo de puta cipayo ! ! ! aguante el pueblo la concha … url	2017-12-17	x	x	x	x	x	x	0
-337029640102190126	3350715055067851326	user uuiifffff me encanta cómo me gustaría follarte bien tu coño y culo	2017-12-20	x	x	Madrid	Community of Madrid	1	x	0
8956988014366920227	2987313723935549631	user user pablo callate de una puta vez . te has ganado otro strike .	2017-12-18	x	x	Hondarribia	Basque Country	1	x	0
-1300644444623389681	-9092078331618266704	user estos personajes consiguen sacarme las pasiones más bajas . me encantaría que terminara en la puta calle	2018-1-4	x	x	x	Basque Country	1	x	0
7639524140389907011	5964120967931480384	user que se te pegue mi polla en tu culo avers	2017-12-13	x	x	Vancouver	British Columbia	0	x	0
1290397688407965436	-3443135943805344156	user user no seas hijo de puta nuño según tu eres representante de la educación puto viejo chismoso chupate mi verga ...	2017-12-27	x	x	x	x	x	x	0
4677248224937050373	-4753166111329141858	baby tu eres de verdad ninguno de esta puta son genuina . son como las louis v feca echa en china	2017-12-19	0	1	New York	New York	0	1	0
-3134967295268520670	4783399755827078795	los sin papeles te roban el trabajo . url	2018-8-3	x	x	x	x	x	x	1
5423781210461663316	318460785243405769	vamos la puta mare vamos vamos se lo merecia vamos dios como sufri lpm envía baila flor al 13013	2017-12-13	x	x	x	x	x	x	0
1425528143978624800	-6746624225795957729	user mami ellas son pendejas tú eres fabulosa ( léase en tono de soy bien perra )	2018-1-13	0	0	x	x	x	1	1
-816934589508325450	3337358064131820179	user user que murmullos ni que hpta . callate futbolera hijo de puta no estes sapiando peorra . q … url	2017-12-29	x	x	Cali	Valle del Cauca	0	x	0
4719533987493004193	9094994915141488979	poesía . orgasmos . sábanas revueltas . mi polla en tu cara . ¿ he dicho ya orgasmos ? pásame otro gramo . que voy tó jamao . hashtag	2018-1-2	1	0	x	x	x	0	0
-8198924575354705491	313710155950545589	la inmigracion legal si crea riqueza pero los ilegales solo nos cuestan dinero a los contribuyentes por que se les … url	2018-8-6	x	x	Barcelona	Catalonia	1	x	1
-5235088369504078715	3875946402355882517	hay q entender q este imbécil y todos los q lo repiten llevan cuatro años chupando polla madridista , es normal q ah … url	2018-1-13	0	0	Barcelona	Catalonia	1	0	0
498823973094894262	-8181815142172396653	migración dominicana cobra 5mil pesos a indocumentados para no deportarlos hashtag hashtag url	2018-7-27	x	x	x	x	0	x	0
-6828312021391775515	-1918418766756115997	user user callate perra jajajajajajajajajaja	2017-12-20	1	1	x	Misiones Province	0	1	1
5442937443534055701	-8766474924615343995	aquí pedro hablando de solidaridad mientras sigue sin referirse a ls 22 guardias civiles q resultaron heridos tras … url	2018-8-6	1	0	x	x	0	1	0
-4927133384712028867	5181696391574586259	escuela de danza árabe mueve a acámbaro url	2018-8-2	x	x	Miami	Florida	0	x	0
-132035027486646429	-3587655169999496818	user jajajajajaja lpm callate que vos sos la zorra número 1	2017-12-19	1	1	Villa de Merlo	San Luis Province	0	1	1
436896096149940610	9084218950049026628	💁 ‍ ♀ ️ 💁 🏻 ‍ ♀ ️ 💁 🏼 ‍ ♀ ️ 💁 🏽 ‍ ♀ ️ 💁 🏾 ‍ ♀ ️ 💁 🏿 ‍ ♀ ️ necesitó una monita prieta con cabello güero	2018-7-28	1	1	Brownsville	 TX	0	0	0
-684285712757709710	1080232628942985885	user user callate perra muérete de hambre ! ! !	2018-1-14	1	1	Akron	Ohio	0	0	1
-2684209396891600853	2920508781012992948	el guapísimo arabe quiere que le enseñe español 😏 haha	2018-8-3	x	x	Lehi	Utah	0	x	0
-4972582083818914236	-1958994435843495232	únete a semen ! ! url	2015-10-15	x	x	x	x	x	x	0
2679365105744311338	-3336774333165899792	me levanté de malhumor cc . hoy no esto pa esto . cállate la puta , boca url	2017-12-28	x	x	Burleson	 TX	0	x	0
-3456122723244565029	-1369646888128500982	user la puta , cállate nomas	2017-12-18	1	1	Oberá	Misiones Province	0	0	0
-5729018947474358513	8521009587248152229	panamá 🇵 🇦 | el central johnatan mosquera 🇨 🇴 jugó partido completo en el empate 0-0 árabe unido ante costa del este fc url	2018-8-4	x	x	x	x	0	x	0
7504627641518393652	5662573528314974491	user user user cállate brazuca hijo de re mil puta ! ! !	2018-1-10	0	0	x	x	x	0	0
9098124190436876563	-3910368626959380212	yo tengo un pana que su novia es tan puta que en vez de ponerse condones antes de chingar debería tomar antibióticos .	2017-12-24	0	1	Ponce	Ponce	0	1	1
-3969432598849491315	3048870858721184283	qué es un partido doble mixto de tenis ? un single de hombres con obstáculos .	2013-6-29	x	x	x	x	x	x	1
1533985032372483830	-4240326296237889423	user - me voy antes de que joey empiece a llamarnos zorras a todos . - cállate , zorra !	2017-12-25	1	0	x	Andalusia	1	0	1
-3627156110046503306	-6909175441150201409	es racista para los africanos para los sudacas no ... url	2018-8-2	1	0	Seville	Andalusia	1	1	1
-5847727472349535090	2509738599321629847	[ 30/12 2:49 ] alancito : jajajajaja puta de mierda [ 30/12 2:49 ] alancito : callate ok	2017-12-30	1	0	x	x	x	0	0
7158933430761031337	7766845885013623400	user sii bb comemela t la meto hasta la garganta y que no puedas respurar por unos segundos	2018-1-12	x	x	x	x	x	x	0
5907915644375758885	3557008535274856746	user el de la izquierda te pego una patada en la cara que cosita mona ahrsjlsv	2018-1-5	x	x	Buenos Aires	Buenos Aires	0	x	0
3843863285350983782	7169562062396599682	lo peculiar es cambiar de color cruzando un par de líneas . un paso atrás soy morena adelante que va a llevar güera ? … url	2018-8-2	1	1	x	x	x	0	0
7908856517193314882	-7617955387596354711	un chabon me dijo , muy confiado cabe aclarar , que en las situaciones de acoso , abuso , violacion y violencia machist … url	2017-12-11	x	x	x	x	x	x	0
-2713118592904054333	6510984081452254464	user jajajaj si we tu eres bien perra chismosa	2017-12-23	0	1	x	x	x	1	1
-3252278604250871782	-2213920399767970453	un lugar lleno de sabiduría , sanación , energía ! ! ! vámonos a machupichu del 17 al 22 de septiembre ! ! aun estás a … url	2018-8-5	1	0	x	x	0	0	0
-6872507990109665143	7776542931493035437	qui habite a cannes / nice / monaco	2018-8-6	x	x	Cergy	Île-de-France	0	x	0
1214787087087497525	234721932850307872	user callate que una esta ahora en el pueblo acompañada de un pajaro y una perra	2018-1-4	x	x	Almería	Andalusia	1	x	0
-3752903570390730330	-3002442398281370546	¿ ha subido una foto suya enseñando un poco su cuerpo ? qué forma de denigrar a la mujer , y encima no me la follaré jamás , puta asquerosa ...	2018-1-12	x	x	Madrid	Community of Madrid	1	x	1
2541630670590430721	-4367179820696914445	para el tal uranium ese todo el puto sol en la cara voy a autodestruir la polla	2017-12-28	x	x	x	x	x	x	0
-6269894669495349420	-5665136306764589960	user jajaja pues soy bien puta provocarme y verás lo puta que puedo ser bb 😘	2018-1-13	x	x	x	x	x	x	0
6400809462333619627	-2566245720510916461	user tanto que quería la puta cita doble y vos yendo a cualquier lado . te odio callate .	2017-12-13	1	1	Asunción	x	0	0	0
6873048758153775998	8922536229028188474	user callate la boca pedazo de hijo de puta . doña rosa con micrófono .	2017-12-18	x	x	x	x	x	x	0
3412539992326881435	5745924347812099233	soy español , así que cállate la boca . jake está diciendo que dejes de hablar en francés , perra , esto es español , ap … url	2017-12-31	x	x	x	x	x	x	0
-1596519456791882841	117245233807576582	- veis chicas ? nunca hay que tener piedad con estas putas . hay que educarlas en todo momento y enseñarles para lo qu … url	2017-12-15	1	1	Orlando	Florida	0	1	1
-6677414294770717457	5586714395749427304	si estos 7 carajitos son los peligrosos terroristas que casi matan al indocumentado , imaginen que pueden hacer unos … url	2018-8-5	x	x	x	x	x	x	0
-1465627034894368002	8997548238445149828	user callate perra de mierda ... anda preparando tus maletas , te vas presa junto con la ratera villaran , la … url	2017-12-26	0	0	x	x	x	1	1
4831849056144697583	4527299839671759764	me caga la pinche gente que por ser güeros , se creen un chingo ¿ o ustedes que opinan , ponches prietos ?	2018-8-1	x	x	x	x	x	x	1
-933617052890268525	3844136310199387666	user user user si no estoy apoyando su ideologia soy un machista hijo de puta asesino resentido social	2018-1-14	x	x	x	x	x	x	0
7708782302852921703	-4391554337636657479	user user user lo desconocía eso , lo que use tipejo para defender a una escoria como esos , no justifica … url	2017-12-14	x	x	x	x	x	x	0
-4535046719989244504	7563838571636407957	hoy nos ha dado mucha alegría recibir noticias de soda desde su hogar ya que llevábamos mucho tiempo sin saber de … url	2018-8-6	x	x	x	x	x	x	0
-209599714076704926	2817551356268724550	user cállate zorra	2017-12-18	1	1	x	x	x	0	1
5845409439719224315	9030549853590426828	menudo chiste . sin papeles , sin dirección conocida ... puede estar en cualquier parte ya . y aunque lo pillen dará ig … url	2018-8-4	x	x	x	x	x	x	1
8521502898798600167	3859783754399053102	user tal vez gege no te responda pero yo si , callate maldita perra acomplejada lambucia miserable	2017-12-28	x	x	Maracaibo	Zulia	0	x	1
-2051449361818004860	1333177057848864677	no sé dónde vives pero la delincuencia que he visto yo cuando he ido de vacaciones a madrid y a barcelona es absolu … url	2018-8-3	x	x	x	x	x	x	1
3189935156888089509	-5545404634258581943	a la luz de los acontecimientos , casado visitará a quiénes ponen en peligro la familia tradicional en chueca , despu … url	2018-8-5	1	0	Almansa	Castile-La Mancha	1	0	1
5532639705182787574	7952793351831598090	los taxista de barcelona dañan al turismo , los inmigrantes subsaharianos que saltan en las playas no . telecinco y … url	2018-7-28	x	x	Móstoles	 España	1	x	1
5715463777159309466	-5902668170919755463	así son : vulgares.no tienen más argumentos aprendieron el legado aquel : " te pego en la cara marica " del innombrable . … url	2018-1-4	0	0	Cali	Valle del Cauca	0	1	0
-7950704402468310780	-1104010608906985012	user comeme los cojones puto imbécil de la polla	2018-1-9	0	1	x	x	x	1	0
3710664230373227845	-6867213933960172841	la generalitat ' compra ' a los inmigrantes ilegales y les ofrecerá contratos laborales de 1.000 € url	2018-8-3	x	x	x	x	x	x	0
-4429967783629837494	-166974439970967360	user user callate la perra boca que ya no lo toy	2018-1-13	0	1	x	x	x	0	0
-6853818413608373003	1261232368080036226	ojooooo que adán la lía , en el autobús mientras celebraban la victoria , decía esto : " mi novia es sevillista , y es una puta más "	2018-1-10	0	0	x	Galicia	1	1	1
4070250134538934388	-1958994435843495232	user y luego tendrías que fregar toda la sangre y demás , como mujer que eres .	2015-10-15	x	x	x	x	x	x	1
8222905636082098926	-7694935600875551763	user cállate perra que me dejaste en seen , mal amigo	2017-12-19	1	1	x	x	0	0	0
6862022113700725944	3683750698409434264	me han dicho que tengo ojos de árabe . qué significará eso .	2018-8-4	x	x	x	x	x	x	0
8089472904559904985	-4464235150061619090	user jeje callate perra	2017-12-21	1	1	x	x	x	1	1
4475631374563916275	2027091045770363371	hasta ahora me vi el capítulo de hashtag y solo tengo que decir que eugene es un hijo de puta que merecía morir en lug … url	2017-12-13	1	1	Bogota	Bogota	0	0	0
-4185536210160056903	-8524961607457125319	hoy user clama contra el hashtag tras el caso de los ex jugadores del club . hashtag hashtag url	2017-12-23	1	0	Aranda de Duero	 Spain	1	0	0
-6360648881844082829	4947038285690672814	user user no saben tener su puta polla de muerda metida en el calzoncillo y necesitar ir enseñándola .	2017-12-20	x	x	x	x	x	x	0
4539722748343462315	-1958994435843495232	user un rt para semen , movimiento machista internacional !	2015-10-15	x	x	x	x	x	x	0
1431186211993978479	4244938427732871558	carta abierta de un cura a pablo casado sobre los inmigrantes url	2018-8-6	x	x	Arrecife	Canary Islands	1	x	0
909608750802681482	8007968691633154369	user callate zorra crema	2017-12-27	0	1	x	x	x	1	1
7333280143047950078	4222134271123805247	user y tu eres una puta	2017-12-12	1	1	x	x	x	0	1
4860135902783004958	5679377822920908870	pañuelos hashtag hashtag hashtag hashtag de 1,10 x 1,10 mts en algodón de excelente calidad . color hashtag hashtag url	2018-8-6	x	x	Buenos Aires	Buenos Aires	0	x	0
6008917434103268670	-7833911217042606191	como son españoles nada ... sin fueran refugiados ... gloria hashtag hashtag hashtag url	2018-8-5	x	x	Seville	Andalusia	1	x	1
469265846846600680	-4246334104790366076	indocumentados sin salarios sin horarios vuelven los chicos del barrio	2018-8-3	0	1	x	x	0	1	1
5940083879010217754	-4033680099338403108	mira , me cansas , cállate q no tienes ni puta idea de nada url	2018-1-3	1	1	Valladolid	Castile and León	1	0	0
-1799715960651103578	1372906396321632821	plot twist : chat noir : tú eres mi mejor amiga , perra desalmada . ladybug : ¿ qué ? chat noir : perdón , me alteré . hashtag	2018-1-14	x	x	x	x	x	x	1
8888545566606222992	-6921382657921114507	user es que somos muy inocentes y ya enseñar un pezón es ser una guarra 😂	2017-12-27	0	0	Madrid	 Spain	1	1	0
-7894774650379167324	-1362511734914438637	ese momento incómodo en el que te acosan por wa y no sabes decir , cállate la puta boca y déjame estudiar que paso de tu cara hostias . 🤗	2017-12-12	0	0	Madrid	Community of Madrid	1	1	0
1796789782094657756	5255791835371010212	le pen pide a españa que expulse a todos los inmigrantes ilegales : " debe actuar como italia o australia " url	2018-8-6	0	0	x	Asturias	1	1	1
7012852524728907718	-6859856897498502297	user user cállate la puta boca , borrego .	2017-12-27	x	x	Santander	Cantabria	1	x	0
3140443880522781885	3987259148945786668	¿ por qué mierda la poligamia es ilegal ? sabía que ni era bien vista , pero , ¿ ilegal ? — sí , en los únicos países dond … url	2018-7-30	1	1	Montevideo	Montevideo Department	0	0	0
1795772326734700942	-5182864647163035310	la “ conselleria está porque no haya asignatura de religión en la enseñanza pública , pero si la ley lo obliga se deb … url	2018-8-6	1	0	x	x	x	1	0
-4214663880632105849	3048870858721184283	- mujer , has progresado , solo has estado 2 horas en el telefono , por cierto quien era ? - nada , uno que se había equivocado	2013-6-29	x	x	x	x	x	x	1
112526754670915355	694065824429110572	que hijos de puta como estos estén en la calle solo pueden provocar este tipo d cosas . el detenido por el crimen d … url	2017-12-12	x	x	San Sebastián	País Vasco	1	x	0
-2897606714262328139	-7094679365702695925	tú ... tú eres una puta , una puta una puta y una putaaaaaaa .	2017-12-23	1	1	Holden	Maine	0	0	1
-8576040978372298100	3048870858721184283	— ¿ cual es el vehículo de una mujer ? — la aspiradora .	2013-6-29	x	x	x	x	x	x	1
8427707316176136445	496698600333219682	user user oye oye , le enseñaré esto a mi mamá , perra	2018-1-11	x	x	Tamazula de Gordiano	Jalisco	0	x	1
5923317375061857084	-4041089184451359188	user user * entra héctor el father al chat * ¡ si tú eres una perra pues yo soy más perro ! y que se joda . 😂	2018-1-12	1	0	Guaynabo	 Puerto Rico	0	0	1
3279448587859445369	8044313611604878736	jorge vestrynge : " aquí no vienen cabreros , sino gente emprendedora , valiente , y con formación profesional como míni … url	2018-8-3	x	x	London	England	0	x	1
4613636456218846517	1762783350499778291	cuando la güera se siente triste y queremos subirle el ánimo . url	2018-8-5	x	x	Mexico City	Mexico City	0	x	0
-8096789639030132262	3410938136903262322	vendieron una servicentro shell y echaron a todos los chilenos porque el nuevo dueño solo contrata inmigrantes . ten … url	2018-8-6	0	0	Rancagua	O'Higgins Region	0	0	1
7225669808748799178	-8419516208979508053	ahora resulta que la mujer es una bruja que lo trataba fatal y la otra es una guarra , feminismo marca patiño and cia ... hashtag	2017-12-21	x	x	Barcelona	Catalonia	1	x	0
3676625510073988623	400087189252051594	user callate vs puta	2017-12-11	1	0	x	x	x	0	1
8765475923694787365	7314101851885267677	user tú eres ninini : ni estudias , ni trabajas , ni haces puta gracia	2017-12-29	x	x	Seville	Andalusia	1	x	0
-880838773328210082	3048870858721184283	por qué las mujeres tienen el agujero del culo y el del coño tan juntos ? para poder agarrarlas como un pack de cerveza .	2013-6-29	x	x	x	x	x	x	1
6401889273348620778	3747252303167185160	la delgada y filosísima línea entre culpabilizar a la víctima de acoso y aventarle en la cara el ejercicio de hones … url	2017-12-14	1	1	San Luis Obispo	California	0	0	0
-3661706416564323743	2264418505581933295	user user user user mereces la muerte zorra jajajajaja	2017-12-13	x	x	x	x	x	x	1
-2377845564083686807	3030041361518913127	new post ( demandan a trump por trato " inhumano " a indocumentados ) has been published on estilo fm - … url	2018-8-2	x	x	Villa Gobernador Gálvez	Santa Fe Province	0	x	0
-8276271259561378670	3048870858721184283	— en que se parece una mujer a una foca ? — en que una es gorda , tiene bigote y huele a pescado y la otra vive en el mar	2013-6-29	x	x	x	x	x	x	1
-6047495784224107776	-1479735319117097371	user callate maldita zorra descerebrada puta come pollas chupa pollas insecto mierdata regenerada maldita hi … url	2018-1-5	x	x	x	x	0	x	1
5977707581468279451	7636179534634811058	user chabon cállate un rato la re puta que te parió , que tipo idiota y ventajero que sos , cortala con ese t … url	2018-1-6	x	x	x	x	x	x	0
-5675335123707696096	-8892587326258922276	hoy me encontré a una persona que es de origen mexicano que no habla español ( hasta aquí todo bien ) pero ¿ que no ha … url	2018-7-30	0	1	Boston	Massachusetts	0	1	1
-1192687342036442534	6593276992084769058	es por que no soy güera ?	2018-7-30	1	0	x	x	x	1	0
-5681617008307105675	-4596002013749632322	user para que la negra si tú eres bien puta no hagas promoción pa mi que lo único que quieres es un pinché trío	2017-12-22	x	x	x	x	x	x	1
4760315458548439693	596454130806833842	la jornada : trump : veleidad hostil url trump se refirió , en esta ocación , a los indocumentados … url	2018-8-4	x	x	x	x	x	x	1
230306382638278151	-4901748609974245015	malditos árabes que devolveram o cazares !	2018-7-31	0	1	Belo Horizonte	State of Minas Gerais	0	1	1
1203218683425940596	-6918068154055827056	user user callate hijo de perra	2018-1-9	0	0	x	x	x	0	0
4113589774156286101	644367845575613287	user me enseñaron que a los hijos de puta como tú hay que dejarlos bien muertos .	2017-12-13	1	1	x	x	x	0	0
6962352175650685406	-8455150157539157828	user user si mi novia es sevillista es una puta mas eso ha cantado	2018-1-9	x	x	Pilas	Andalusia	1	x	1
-8142600590239028897	-5775710563891838305	no se que puta mierda de vida vacía teneis , que andais pendiente de cada vez que respiro para " ir a enseñárselo a a … url	2017-12-15	1	0	El Paso	Texas	0	1	0
-8894137969938497464	2006365535773018763	vaya brutal acoso a los hechizos no se lo merecían .	2017-12-12	x	x	x	x	x	x	0
-7728316369840685379	4581048136062356970	se quejan del " acoso " y hacen este tipo de publicidad ... y ahí van tu todas a " provocar atracción masculina " url	2018-1-2	1	1	x	x	x	0	1
-521722057996002914	-5070016020532745692	por una vez estoy de acuerdo . me preocupa el giro hacia la derecha que está tomando la política israelí . ciudadan … url	2018-8-2	0	0	x	x	0	1	0
-8109660265396889051	-6936287606318920256	que verga que critiquen " árabe " xq el finde la bailan todos ..	2018-8-3	1	0	Santa Fe	Santa Fe Province	0	1	0
-8622117169422289187	-1113614447198472937	user callate perra traicionera , encima q te cuento algo , ahora menos te cuento lo otro habla con mi mano natalie	2018-1-2	1	0	Don Torcuato	Buenos Aires Province	0	0	1
522891796674929332	5353133119674412612	harta me tienen con el “ mi artista no se banco años de burlas ” que importa la puta madre cállate la boca que tú twe … url	2018-1-6	1	1	x	x	x	0	0
-7379389598893251235	-2424298483799205502	cuantos peruanos sin oportunidades de trabajo por que se la dan a un veneco ? el costo de vida es altísimo y los suel … url	2018-8-4	x	x	x	x	x	x	1
-4088087343312040931	-1920249706079578043	la moda de los negratas ponen un nombre falso con una mujer blanca , y luego sua fotos de ellos . a quien quieren eng … url	2018-8-1	0	0	x	Asturias	1	0	0
-8218854382580907105	-5821085748872189563	user saludos master , emiratos árabes unidos se dispone a reabrir su embajada en damasco url	2018-8-3	0	0	Puebla	Puebla	0	1	0
-6226594001586493273	-8933255405718175953	user user callate porque la ligas vos tambien bolsa de escoria	2017-12-15	0	0	Gualeguaychú	Entre Rios	0	0	0
1490094925731382875	4613239603161815542	amiga querida , deseo que se cumpla un año de mucha felicidad y mucho aprendizaje , que seas muy bendecida y sigas ir … url	2018-8-3	0	1	Pachuca de Soto	 Hidalgo	0	0	0
-1043443645276637651	-5386638712251856103	user cállate la boca puta te odio	2018-1-5	1	0	x	x	x	0	1
-7558631226183373628	-1639361871045850957	la inmigraciòn de africa y países árebes es una estrategia para entrar a europa y atacarla desde dentro como hace m … url	2018-8-6	1	0	x	Miranda	0	0	1
-2512177303401339705	6000389524545703975	en el tianguis todos somos güeros url	2018-8-2	x	x	x	x	x	x	0
-3471824966623191067	8513606951610927181	rata güera piloteando terreneando	2018-7-28	1	0	Huatabampo	Sonora	0	0	1
-1986350481793398292	429607820667046220	la única diferencia entre donald trump y pablo casado es que el primero considera al segundo un espalda mojada .	2018-7-29	0	0	x	x	x	1	0
1924045957265893342	3048870858721184283	— ¿ en que se parecen las mujeres a los delfines ? – en que se cree que tienen inteligencia pero no se ha demostrado aun .	2013-6-29	x	x	x	x	x	x	1
-110032890316572202	-8468225409189356442	user user cállate tú hijo de puta si no te gusta ábrete	2017-12-23	x	x	x	x	x	x	0
3036172795026775821	-7310228493456761463	user user callate zorra , ya tengo suficientes enemigos .	2017-12-21	x	x	x	x	x	x	1
-6283498162653805527	-1430528533055382421	humormachistaurl - hashtag	2009-7-30	x	x	x	x	0	x	0
6284326978296629021	-3731258059439106650	la zorra de user riéndose en la cara de mica mientras lloraba hay la tienen ala careta esa	2017-12-13	1	0	x	x	x	0	1
8427626032308385561	2962372495308118829	user callate la puta boca que hemos jugado bien saes url	2018-1-13	0	0	x	x	x	1	0
-6222882547483974500	-3509442330985284269	esta es la razón por la cual dice user user no puede abrir pronto centro de detención para nińos ind … url	2018-8-1	0	0	Houston	Texas	0	1	0
-1335018782359562945	6300431099806106565	user no seas puta y deja de enseñarle eso a la chica 😂 😂	2017-12-21	1	1	Córdoba	Cordoba	0	1	1
-923646824001289813	5438572190757877761	¡ ay esos inmigrantes vienen aquí a vivir de lo público , cobrando y robando , además con títulos universitarios falsos !	2018-8-6	0	0	x	x	x	1	1
885522711051003486	-7612693785139018783	pregunta : en cuánto incide el desempleo en sectores más básicos de la economía por la presencia de inmigrantes ? si … url	2018-8-6	1	1	Envigado	Antioquia	0	0	1
3311419340955686269	5343328566090808849	user tú eres bien perra 😂 😂 💪 🏽	2017-12-21	0	1	x	x	x	0	1
-8114543676539838377	-5560117678315966989	que alguien le diga a eusebio que pongan a janu a enseñarle a diblar a odriozola que no tiene ni puta idea .	2018-1-7	x	x	x	x	x	x	0
-4788383740743009676	-5830185451818165916	putos moros violadores . url	2018-8-9	x	x	Madrid	Community of Madrid	1	x	1
2265247185104703581	-7498963222571433338	te pego con un fierro en la cara y lo doblas todo culia imagínate lo dura que la tenes	2017-12-14	0	1	x	x	x	0	0
-2109344169522236493	7760728795256543067	hashtag un gobierno que antepone a los migrantes subsaharianos a nuestras fuerzas del orden-guardia … url	2018-7-29	0	0	x	x	1	0	0
-9104187575987390272	8917732882581139114	guarra buscando a un abuelo por la ventana url url	2017-12-28	x	x	x	x	x	x	1
1957692471096226127	5913285100894445126	user bien sabes que la inmigración a europa de gente de origen árabe es un movimiento impulsado por soros y … url	2018-8-6	1	1	x	x	x	0	1
-6021740295352536673	261606960168501418	user todo muy logico , que escoria de gente ...	2017-12-23	0	0	x	Andalusia	1	0	0
6496161428936916205	7439145548021602879	user haz una búsqueda en twitter con el filtro " ana pastor guarra " y verás cuántos perfiles hay de okupas . … url	2017-12-13	x	x	x	x	x	x	0
-543929635243478814	142207895210420576	algunos cuando un inmigrante hace cualquier cosilla : joder es que vaya plaga , son un peligro , fuera arriba españa e … url	2018-8-4	x	x	x	x	x	x	1
6485401277818981816	-2028808395255757741	david guetta acaba de hacer bueno a enrique iglesias . jajaja ( hijo puta el gabacho , todo sea dicho )	2018-7-28	0	0	Móstoles	Community of Madrid	1	0	0
-2580309791074464738	-8871772072724331674	eagle pass , tx . arrestan 48 indocumentados que estaban escondidos en una casa de seguridad ubicada en el sector las quintas fronterizas .	2018-8-1	1	0	x	x	0	1	0
-414624529615023613	2201005201739020848	user user qué ? mujeres con los mismos derechos ? igualdad ? joder sois puta escoria , ni radicales … url	2017-12-27	x	x	x	x	x	x	0
939887138916986659	8853879980804947269	user user callate negra puta . segui choripaneando .	2017-12-18	x	x	Dennis	Kansas	0	x	1
9000796810369030342	-6317883422233183213	güero de mi vida ♡ url	2018-7-31	1	1	x	x	x	1	0
4719588813131652748	-5877619011914446782	aquí viven unos 200 refugiados sirios , afganistanos , etc . llegados a traunreut , alemania . url	2018-8-6	0	0	x	x	x	0	0
-5716076888334147095	7123995845020587874	user tu eres la puta del gobierno y del user y no soy bot ...	2018-1-5	0	0	Calexico	 CA	0	0	1
2894618301780906212	609294657419813651	pablo casado , tomando las huellas dactilres de los negratas , por si se escapan . la cámara está entre los dedos índ … url	2018-8-1	0	1	x	x	x	1	1
-1915118650716439111	-6077296085793667147	un subfusil y me voy a la valla de ceuta . o a tractoria . no pasarán	2018-7-31	x	x	x	x	x	x	1
-5977237000772175062	-3978643006590013814	user cállate la jeta mardito feto ambulante . te vas a morir como una perra hija de la gran puta .	2017-12-17	x	x	x	Utah	0	x	0
